wd:Q21924803	wd:Q184358	Waining Reef	reef
wd:Q21924296	wd:Q184358	Long Reef	reef
wd:Q21924683	wd:Q184358	Entrance Reef	reef
wd:Q21924344	wd:Q184358	Chapman Reef	reef
wd:Q21924548	wd:Q184358	Mecca Reef	reef
wd:Q21924568	wd:Q184358	Holmes Reef	reef
wd:Q21924738	wd:Q184358	Moian Reef	reef
wd:Q21924798	wd:Q184358	Mantis Reef	reef
wd:Q21924802	wd:Q184358	Log Reef	reef
wd:Q21924800	wd:Q184358	Bunker Reef	reef
wd:Q21923873	wd:Q184358	The Bar	reef
wd:Q21971756	wd:Q184358	Piper	reef
wd:Q21983482	wd:Q184358	Low Islands Reef	reef
wd:Q21971805	wd:Q184358	S. E. Reef	reef
wd:Q21972030	wd:Q184358	Godfey Islands Reef	reef
wd:Q22385761	wd:Q184358	Steamboat Reef	reef
wd:Q22407271	wd:Q184358	Manitoba Reef	reef
wd:Q22378273	wd:Q184358	Bell Point Reef	reef
wd:Q22379410	wd:Q184358	Stanley Reef	reef
wd:Q22375810	wd:Q184358	Kelp Reef	reef
wd:Q22425590	wd:Q184358	Sargison Reef	reef
wd:Q22403108	wd:Q184358	Amburgs Reef	reef
wd:Q22426929	wd:Q184358	Octopus Reef	reef
wd:Q22415141	wd:Q184358	Verbeke Reef	reef
wd:Q22373144	wd:Q184358	North Cape Reef	reef
wd:Q22373372	wd:Q184358	Belcher Reef	reef
wd:Q22428450	wd:Q184358	Margarets Reef	reef
wd:Q22373146	wd:Q184358	Rhodenizers Reef	reef
wd:Q22373803	wd:Q184358	Eel Reef	reef
wd:Q22374735	wd:Q184358	Kelly Reef	reef
wd:Q22408314	wd:Q184358	Vance Reef	reef
wd:Q22382594	wd:Q184358	Starlight Reef	reef
wd:Q22409496	wd:Q184358	Mouat Reef	reef
wd:Q22376968	wd:Q184358	Richards Reef	reef
wd:Q22378324	wd:Q184358	Lawrence Reef	reef
wd:Q22398282	wd:Q184358	Leech Reef	reef
wd:Q22385735	wd:Q184358	Malcolm Reef	reef
wd:Q22385924	wd:Q184358	Steamer Reef	reef
wd:Q22418066	wd:Q184358	Grassy Reef	reef
wd:Q22402580	wd:Q184358	Coutts Reef	reef
wd:Q22396123	wd:Q184358	Campbell Reef	reef
wd:Q22390451	wd:Q184358	Morning Reef	reef
wd:Q22403636	wd:Q184358	Number One-B Reef	reef
wd:Q22423910	wd:Q184358	Obstruction Reef	reef
wd:Q22394211	wd:Q184358	Northwest Reef	reef
wd:Q22394227	wd:Q184358	Northwest Reef	reef
wd:Q22414603	wd:Q184358	Straubenzee Reef	reef
wd:Q22397971	wd:Q184358	Ripple Reef	reef
wd:Q22410069	wd:Q184358	Leonard Reef	reef
wd:Q22397520	wd:Q184358	Grace Anne Reef	reef
wd:Q22405818	wd:Q184358	Emery Reef	reef
wd:Q22399849	wd:Q184358	Stimpson Reef	reef
wd:Q22416044	wd:Q184358	Point Reef	reef
wd:Q22408121	wd:Q184358	Cox Reef	reef
wd:Q22401986	wd:Q184358	Nuchatlitz Reef	reef
wd:Q22416277	wd:Q184358	Mapes Reef	reef
wd:Q22404424	wd:Q184358	Betsys Reef	reef
wd:Q22405160	wd:Q184358	Cow Reef	reef
wd:Q22406472	wd:Q184358	Emily Maxwell Reef	reef
wd:Q22428400	wd:Q184358	Margaret Reef	reef
wd:Q22412485	wd:Q184358	Stradiotti Reef	reef
wd:Q22420368	wd:Q184358	Angus Reef	reef
wd:Q22406689	wd:Q184358	Cowie Reef	reef
wd:Q22408760	wd:Q184358	Grannies Brunt	reef
wd:Q22409399	wd:Q184358	Crab Reef	reef
wd:Q22409435	wd:Q184358	Sand Reef	reef
wd:Q22409455	wd:Q184358	Sand Reef	reef
wd:Q22384339	wd:Q184358	Alexander Reef	reef
wd:Q22384356	wd:Q184358	Alexander Reef	reef
wd:Q22411651	wd:Q184358	O'Brien Reef	reef
wd:Q22411918	wd:Q184358	O'Connell Reef	reef
wd:Q22381660	wd:Q184358	North Reef	reef
wd:Q22381674	wd:Q184358	North Reef	reef
wd:Q22381695	wd:Q184358	North Reef	reef
wd:Q22381710	wd:Q184358	North Reef	reef
wd:Q22414880	wd:Q184358	Entrance Reef	reef
wd:Q22414311	wd:Q184358	Enterprise Reef	reef
wd:Q22421806	wd:Q184358	Lewis Reef	reef
wd:Q22421827	wd:Q184358	Lewis Reef	reef
wd:Q22421849	wd:Q184358	Lewis Reef	reef
wd:Q22425646	wd:Q184358	Ocheek Reef	reef
wd:Q22421423	wd:Q184358	Escape Reef	reef
wd:Q22421441	wd:Q184358	Escape Reef	reef
wd:Q22421461	wd:Q184358	Escape Reef	reef
wd:Q22420542	wd:Q184358	Kings Marsh Reef	reef
wd:Q22421438	wd:Q184358	Crazy Kate	reef
wd:Q22422822	wd:Q184358	Viking Reef	reef
wd:Q22423349	wd:Q184358	Village Reef	reef
wd:Q22430651	wd:Q184358	Indian Harbour Reef	reef
wd:Q22424742	wd:Q184358	Submarine Rock	reef
wd:Q22424801	wd:Q184358	Marchand Reef	reef
wd:Q22433189	wd:Q184358	Capstan Reef	reef
wd:Q22427205	wd:Q184358	Sucker Reef	reef
wd:Q22427744	wd:Q184358	Kipling Reef	reef
wd:Q22429651	wd:Q184358	Big Reef	reef
wd:Q22428945	wd:Q184358	Satellite Reef	reef
wd:Q22429673	wd:Q184358	Big Reef	reef
wd:Q22432451	wd:Q184358	Saunders Reef	reef
wd:Q22431016	wd:Q184358	Marina Reef	reef
wd:Q22434656	wd:Q184358	Indian Reef	reef
wd:Q22379778	wd:Q184358	Ricketts Reef	reef
wd:Q22383054	wd:Q184358	Beluga Reef	reef
wd:Q22390846	wd:Q184358	Morrell Reef	reef
wd:Q22374072	wd:Q184358	North Cod Reef	reef
wd:Q22387988	wd:Q184358	Elihu Reef	reef
wd:Q22376175	wd:Q184358	North Harbour Island Reef	reef
wd:Q22388772	wd:Q184358	Steering Reef	reef
wd:Q22382203	wd:Q184358	Rifleman Reef	reef
wd:Q22382860	wd:Q184358	North Sand Head	reef
wd:Q22396732	wd:Q184358	Salt Reef	reef
wd:Q22388899	wd:Q184358	Cameron Reef	reef
wd:Q22390247	wd:Q184358	Kettle Point Reef	reef
wd:Q21971763	wd:Q23442	Wilson Island	island
wd:Q21971764	wd:Q23442	Wreck Island	island
wd:Q24567262	wd:Q184358	$null$	reef
wd:Q22505350	wd:Q184358	Francis Reef	reef
wd:Q22506238	wd:Q184358	Pearson Reef	reef
wd:Q22505907	wd:Q184358	Frank Reef	reef
wd:Q22505920	wd:Q184358	Frank Reef	reef
wd:Q22507075	wd:Q184358	Peckford Reef	reef
wd:Q22521292	wd:Q184358	Barr Reef	reef
wd:Q22514528	wd:Q184358	Banks Reef	reef
wd:Q22505888	wd:Q184358	Middle Reef	reef
wd:Q22505897	wd:Q184358	Middle Reef	reef
wd:Q22505908	wd:Q184358	Middle Reef	reef
wd:Q22516732	wd:Q184358	Tormentine Reef	reef
wd:Q22510666	wd:Q184358	Tobacco Reef	reef
wd:Q22512556	wd:Q184358	Tolmie Reef	reef
wd:Q22520640	wd:Q184358	Minnie Reef	reef
wd:Q22514252	wd:Q184358	Miller Reef	reef
wd:Q22516305	wd:Q184358	Bar Island Reef	reef
wd:Q22529337	wd:Q184358	Colonel Reef	reef
wd:Q22539276	wd:Q184358	Monkey Rocks Reef	reef
wd:Q22520207	wd:Q184358	Colchester Reef	reef
wd:Q22521055	wd:Q184358	Baron Reef	reef
wd:Q22534692	wd:Q184358	Connor Reef	reef
wd:Q22521302	wd:Q184358	Trainor Reef	reef
wd:Q22523360	wd:Q184358	Treen Reef	reef
wd:Q22495303	wd:Q184358	Passage Reef	reef
wd:Q22537147	wd:Q184358	Monark Reef	reef
wd:Q22538204	wd:Q184358	Picard Reef	reef
wd:Q22538472	wd:Q184358	Cooper Reef	reef
wd:Q22532149	wd:Q184358	Conconi Reef	reef
wd:Q22536978	wd:Q184358	Cook Reef	reef
wd:Q22538014	wd:Q184358	Bayard Reef	reef
wd:Q22538246	wd:Q184358	Bayfield Reef	reef
wd:Q22540396	wd:Q184358	Tug Reef	reef
wd:Q22531310	wd:Q184358	$null$	reef
wd:Q22493515	wd:Q184358	The Upper Rackets	reef
wd:Q22495943	wd:Q184358	Thistle Reef	reef
wd:Q22491045	wd:Q184358	Chick Reef	reef
wd:Q22491011	wd:Q184358	The Ridge	reef
wd:Q22493563	wd:Q184358	The Wall	reef
wd:Q22511204	wd:Q184358	Banco Oratorio	reef
wd:Q22502106	wd:Q184358	Thrumcap Reef	reef
wd:Q22491386	wd:Q184358	Chickenolee Reef	reef
wd:Q22492665	wd:Q184358	Meisners Reef	reef
wd:Q22516113	wd:Q184358	Milton Reef	reef
wd:Q22485206	wd:Q184358	Johnstone Reef	reef
wd:Q22521608	wd:Q184358	Coleman's Reef	reef
wd:Q22490934	wd:Q184358	The Reef	reef
wd:Q22490943	wd:Q184358	The Reef	reef
wd:Q22490953	wd:Q184358	The Reef	reef
wd:Q22490962	wd:Q184358	The Reef	reef
wd:Q22490971	wd:Q184358	The Reef	reef
wd:Q22510229	wd:Q184358	Pellier Point Reef	reef
wd:Q22499640	wd:Q184358	Bajo Solitario	reef
wd:Q22499733	wd:Q184358	Bajo Veintiuno de Mayo	reef
wd:Q22499743	wd:Q184358	Bajo Vereker Norte	reef
wd:Q22495971	wd:Q184358	Menzies Reef	reef
wd:Q22503586	wd:Q184358	Paymans Reef	reef
wd:Q22493439	wd:Q184358	China Reef	reef
wd:Q22527060	wd:Q184358	Troop Reef	reef
wd:Q22516384	wd:Q184358	Miminegash Reef	reef
wd:Q22506459	wd:Q184358	Tilton Reef	reef
wd:Q22507623	wd:Q184358	Clark Reef	reef
wd:Q22507014	wd:Q184358	Peck Reef	reef
wd:Q22519492	wd:Q184358	Coghlan Reef	reef
wd:Q22499356	wd:Q184358	Thornton Reef	reef
wd:Q22499570	wd:Q184358	Bajo Salvo	reef
wd:Q22499755	wd:Q184358	Bajo Vereker Sur	reef
wd:Q22510026	wd:Q184358	Fremlin Reef	reef
wd:Q22521350	wd:Q184358	Cole Reef	reef
wd:Q22535124	wd:Q184358	Conrods Reef	reef
wd:Q22489767	wd:Q184358	The Ovens Reef	reef
wd:Q22485962	wd:Q184358	Flounce Reef	reef
wd:Q22518529	wd:Q184358	Minim Reef	reef
wd:Q22499549	wd:Q184358	Bajo Roa	reef
wd:Q22499666	wd:Q184358	Bajo Tapado	reef
wd:Q22499680	wd:Q184358	Bajo Teuquelín	reef
wd:Q22531548	wd:Q184358	Basque Reef	reef
wd:Q22490274	wd:Q184358	Julia Reef	reef
wd:Q22504550	wd:Q184358	Bald Reef	reef
wd:Q22498892	wd:Q184358	Thorn Reef	reef
wd:Q22499362	wd:Q184358	Methuen Reef	reef
wd:Q22499429	wd:Q184358	Bajo Pascua	reef
wd:Q22499492	wd:Q184358	Bajo Pulilihue	reef
wd:Q22499540	wd:Q184358	Bajo Reef	reef
wd:Q22537996	wd:Q184358	Money Maker Reef	reef
wd:Q22497899	wd:Q184358	Foster Reef	reef
wd:Q22511238	wd:Q184358	Banco Providencia	reef
wd:Q22520150	wd:Q184358	Mink Reef	reef
wd:Q22511747	wd:Q184358	Todman Reef	reef
wd:Q22499484	wd:Q184358	Bajo Porvenir	reef
wd:Q22499501	wd:Q184358	Bajo Pulmunmun	reef
wd:Q22499523	wd:Q184358	Bajo Quilahuilque	reef
wd:Q22499617	wd:Q184358	Metros Reef	reef
wd:Q22521724	wd:Q184358	Minx Reef	reef
wd:Q22505669	wd:Q184358	Tilbury Reef	reef
wd:Q22499346	wd:Q184358	Bajo Minna	reef
wd:Q22499687	wd:Q184358	Bajo Theben	reef
wd:Q22499765	wd:Q184358	Bajo Vettor Pisani	reef
wd:Q24965978	wd:Q184358	Flying Fish Reef	reef
wd:Q24959663	wd:Q184358	Greig Reefs	reef
wd:Q22552478	wd:Q184358	Watcher Reef	reef
wd:Q23805862	wd:Q184358	Marisma	reef
wd:Q23805518	wd:Q184358	Cabeza de Azuaga	reef
wd:Q23805816	wd:Q184358	Cabezo del Jorobado	reef
wd:Q23805876	wd:Q184358	Cabezos Las Mulatas	reef
wd:Q23938486	wd:Q184358	Saint Johns Reef	reef
wd:Q23800563	wd:Q184358	Cabezos de la Cana	reef
wd:Q23800564	wd:Q184358	Cabezos de la Cana	reef
wd:Q23886747	wd:Q184358	Bar Discoteca May Day	reef
wd:Q23886744	wd:Q184358	Discoteca Yoko	reef
wd:Q23879064	wd:Q184358	Arrecife Macgowen	reef
wd:Q23886082	wd:Q184358	Arrecife Atacames	reef
wd:Q23871537	wd:Q184358	Arrecife Schiavoni	reef
wd:Q23933070	wd:Q184358	Barr al Waḩl	reef
wd:Q23934593	wd:Q184358	Qād at Tawaylah	reef
wd:Q23885525	wd:Q184358	Arrecife de Atacames	reef
wd:Q23935309	wd:Q184358	Sha‘b Surūr	reef
wd:Q23935574	wd:Q184358	Restinga del Navío	reef
wd:Q23794905	wd:Q184358	Las Coloradas	reef
wd:Q23886736	wd:Q184358	Bar Discoteca Julián Matadero	reef
wd:Q23886743	wd:Q184358	Local de Recepciones Rancho Grande	reef
wd:Q23937404	wd:Q184358	Bajo de la Galeota Atravesada	reef
wd:Q23793475	wd:Q184358	Bajo Nicolás	reef
wd:Q23890607	wd:Q184358	Paljassaare kari	reef
wd:Q23886093	wd:Q184358	Bajo del Muerto	reef
wd:Q23798284	wd:Q184358	Médano de Cauto	reef
wd:Q23940023	wd:Q184358	Scilla	reef
wd:Q23788975	wd:Q184358	Écueil du Sphinx	reef
wd:Q23934151	wd:Q184358	Sha‘ab Umm al Haymat	reef
wd:Q23791185	wd:Q184358	Écueil de la Salamandre	reef
wd:Q23935942	wd:Q184358	Bajo de La Pared	reef
wd:Q23805140	wd:Q184358	Les Moules	reef
wd:Q23793254	wd:Q184358	Bajo de Minerva	reef
wd:Q23793764	wd:Q184358	Cayo Mégano	reef
wd:Q23797412	wd:Q184358	Bajo Damián	reef
wd:Q23787205	wd:Q184358	Tributarios de Minerva	reef
wd:Q23787352	wd:Q184358	Cabezos Vibora	reef
wd:Q23798321	wd:Q184358	Arrecife Cayo Mégano Chico	reef
wd:Q23933021	wd:Q184358	Sha‘ab ‘Ush	reef
wd:Q23791156	wd:Q184358	Roche de Saint-Joseph	reef
wd:Q23793099	wd:Q184358	Bajío Palo Alto	reef
wd:Q23804063	wd:Q184358	Banc de la Madrague	reef
wd:Q23937291	wd:Q184358	El Canalito	reef
wd:Q23938164	wd:Q184358	‘Irq ar Riyāḩ	reef
wd:Q23794555	wd:Q184358	Bajo Los Colorados	reef
wd:Q23940075	wd:Q184358	Shab Shiaks	reef
wd:Q23805813	wd:Q184358	Cabezo Guano de Genaro	reef
wd:Q23805866	wd:Q184358	Restinga Brava	reef
wd:Q23805906	wd:Q184358	Arrecifes de Los Colorados	reef
wd:Q23805980	wd:Q184358	Bajo Las Torronteras	reef
wd:Q23787303	wd:Q184358	Médanos de la Vela	reef
wd:Q23796351	wd:Q184358	Roche des Pagres	reef
wd:Q23932367	wd:Q184358	Az Zarānīq	reef
wd:Q23932912	wd:Q184358	Sha‘ab Umm ‘Ush	reef
wd:Q23809438	wd:Q184358	Banc des Kabyles	reef
wd:Q23935953	wd:Q184358	Barra de La Sarga	reef
wd:Q23792295	wd:Q184358	Bajo de Paticombito	reef
wd:Q23792399	wd:Q184358	Cayo Piedras	reef
wd:Q23886063	wd:Q184358	Cantagallo	reef
wd:Q23794400	wd:Q184358	Arrecife Lavandera	reef
wd:Q23794401	wd:Q184358	Banco Lavandera	reef
wd:Q23803670	wd:Q184358	Banc de Matifou	reef
wd:Q23803696	wd:Q184358	Roche du Mauvais Corail	reef
wd:Q23805986	wd:Q184358	Cabezos de Maravillas	reef
wd:Q23805985	wd:Q184358	Cabezo de Canaete	reef
wd:Q23797471	wd:Q184358	Bajo del Diamante	reef
wd:Q23806212	wd:Q184358	Cabezo Punta de Domingo	reef
wd:Q23934586	wd:Q184358	Al Barr aţ Ţawīl	reef
wd:Q23934598	wd:Q184358	Sha‘ab Tawîlah	reef
wd:Q23798420	wd:Q184358	Banco de Chinchorro	reef
wd:Q23935242	wd:Q184358	Spit Reef	reef
wd:Q23935520	wd:Q184358	Restinga de Médano	reef
wd:Q23792993	wd:Q184358	Orejón Grande	reef
wd:Q23937164	wd:Q184358	Barr Shulaybī	reef
wd:Q23937406	wd:Q184358	Bajo de la Galeota Grande	reef
wd:Q23933008	wd:Q184358	Sha‘ab al-‘Urf	reef
wd:Q23789177	wd:Q184358	Banco de Santa Clara	reef
wd:Q23938960	wd:Q184358	Sha‘ab Quţţāfah	reef
wd:Q23795192	wd:Q184358	Arrecife Juan Claro	reef
wd:Q23790119	wd:Q184358	Banco Ravena	reef
wd:Q23940443	wd:Q184358	Mugiunia	reef
wd:Q23935596	wd:Q184358	Restinga de la Piedra	reef
wd:Q23934535	wd:Q184358	Sha‘b Tannûm	reef
wd:Q23805473	wd:Q184358	Banco Arriola	reef
wd:Q23805783	wd:Q184358	La Petite Seiche	reef
wd:Q23935240	wd:Q184358	South Fairway Reef	reef
wd:Q23805899	wd:Q184358	Médano de Jutías	reef
wd:Q23940000	wd:Q184358	Saunders Reef	reef
wd:Q23798313	wd:Q184358	Bancos de Cayo Huevo	reef
wd:Q23794924	wd:Q184358	Las Lavanderas	reef
wd:Q23806300	wd:Q184358	Bajo Diamante	reef
wd:Q23792991	wd:Q184358	Cabezo Orejón	reef
wd:Q23794542	wd:Q184358	Arrecife Los Ballenatos	reef
wd:Q23793378	wd:Q184358	Arrecifes Mulatas	reef
wd:Q23793379	wd:Q184358	Arrecifes Mulatas	reef
wd:Q23937403	wd:Q184358	Sebjet Galb Um Dueiat	reef
wd:Q23794136	wd:Q184358	Médanos de Manatí	reef
wd:Q23818417	wd:Q184358	Seiche du Cap Takouch	reef
wd:Q23956144	wd:Q184358	Abu Samra Reef	reef
wd:Q23956173	wd:Q184358	Sha‘ab Abu Sha‘r	reef
wd:Q23950748	wd:Q184358	Barr al Ḩāfiyah	reef
wd:Q21896432	wd:Q184358	Tanais Reef	reef
wd:Q21896445	wd:Q184358	Big Bomba Break	reef
wd:Q21896540	wd:Q184358	Straggler Reefs	reef
wd:Q21896720	wd:Q184358	Osmanli Reef	reef
wd:Q21896858	wd:Q184358	African Reef	reef
wd:Q21897201	wd:Q184358	Ashmore Reef	reef
wd:Q21896412	wd:Q184358	Horseshoe Reefs	reef
wd:Q21896420	wd:Q184358	El Reef	reef
wd:Q21896426	wd:Q184358	Cook Lump	reef
wd:Q21896430	wd:Q184358	Ville de Rouen Reef	reef
wd:Q21896438	wd:Q184358	Platform Reef	reef
wd:Q21896446	wd:Q184358	Bennetts Reef	reef
wd:Q21896450	wd:Q184358	Dump Reef	reef
wd:Q21896498	wd:Q184358	Flat Ledge	reef
wd:Q21896772	wd:Q184358	Cowaramup Reef	reef
wd:Q21897849	wd:Q184358	Zenith Reef	reef
wd:Q21896163	wd:Q184358	Purser Reef	reef
wd:Q21896262	wd:Q184358	Centaur Reef	reef
wd:Q21896341	wd:Q184358	Etheridge Patch	reef
wd:Q21896376	wd:Q184358	Roche Reefs	reef
wd:Q21896397	wd:Q184358	Three Mile Reef	reef
wd:Q21896428	wd:Q184358	Mallee Reef	reef
wd:Q21896443	wd:Q184358	Ledge Reef	reef
wd:Q21896448	wd:Q184358	Little Bomba Break	reef
wd:Q21896499	wd:Q184358	Perriam Reef	reef
wd:Q21896580	wd:Q184358	Conflict Reef	reef
wd:Q21896737	wd:Q184358	Dangerous Reef	reef
wd:Q21896997	wd:Q184358	Amur Reef	reef
wd:Q21896434	wd:Q184358	Breton Reef	reef
wd:Q21896168	wd:Q184358	Cooper Reef	reef
wd:Q21896169	wd:Q184358	Virgin Reef	reef
wd:Q21896179	wd:Q184358	Leander Reef	reef
wd:Q21896230	wd:Q184358	Brookes Reef	reef
wd:Q21896308	wd:Q184358	Pocillopora Reef	reef
wd:Q21896332	wd:Q184358	Swirl Reef	reef
wd:Q21896355	wd:Q184358	Brue Reef	reef
wd:Q21896351	wd:Q184358	West Patch	reef
wd:Q21896373	wd:Q184358	Bass Reef	reef
wd:Q21896423	wd:Q184358	Unwin Shoals	reef
wd:Q21896431	wd:Q184358	Leschenault Reef	reef
wd:Q21896429	wd:Q184358	Linda Reef	reef
wd:Q21896441	wd:Q184358	Manakoora Reef	reef
wd:Q21896533	wd:Q184358	Minden Reefs	reef
wd:Q21896718	wd:Q184358	Marion Reef	reef
wd:Q21896742	wd:Q184358	Kangaroo Reef	reef
wd:Q21896894	wd:Q184358	Albert Reef	reef
wd:Q21896895	wd:Q184358	Albert Reef	reef
wd:Q21897521	wd:Q184358	Wreck Reef	reef
wd:Q21897559	wd:Q184358	Wye Reef	reef
wd:Q21897781	wd:Q184358	Young Reef	reef
wd:Q21896166	wd:Q184358	Gazeley Reef	reef
wd:Q21896170	wd:Q184358	Horseshoe Reef	reef
wd:Q21896178	wd:Q184358	Pearse Break	reef
wd:Q21896199	wd:Q184358	Heriot Reef	reef
wd:Q21896286	wd:Q184358	Pilot Reef	reef
wd:Q21896365	wd:Q184358	Gunn Reef	reef
wd:Q21896369	wd:Q184358	Moira Reef	reef
wd:Q21896390	wd:Q184358	Laxton Reef	reef
wd:Q21896395	wd:Q184358	Staggie Reef	reef
wd:Q21896436	wd:Q184358	Gilt Dragon Reef	reef
wd:Q21896442	wd:Q184358	Home Reef	reef
wd:Q21896519	wd:Q184358	Seaward Reef	reef
wd:Q21896671	wd:Q184358	Hawkers Devil Reef	reef
wd:Q21896695	wd:Q184358	Horseshoe Reef	reef
wd:Q21897099	wd:Q184358	Apex Reef	reef
wd:Q21896349	wd:Q184358	Radar Reef	reef
wd:Q21897553	wd:Q184358	Wyborn Reef	reef
wd:Q21896409	wd:Q184358	Kingston Reefs	reef
wd:Q21896444	wd:Q184358	Horrie Lump	reef
wd:Q21896449	wd:Q184358	Taylor Reef	reef
wd:Q21896544	wd:Q184358	Ferret Reef	reef
wd:Q21896778	wd:Q184358	Bessie Reef	reef
wd:Q21896777	wd:Q184358	Geographe Reef	reef
wd:Q21896779	wd:Q184358	South West Breaker	reef
wd:Q21896160	wd:Q184358	Francis Reef	reef
wd:Q21897799	wd:Q184358	Alexandra Reefs	reef
wd:Q21896371	wd:Q184358	Middle Reef	reef
wd:Q21896506	wd:Q184358	Sea Reef	reef
wd:Q21896543	wd:Q184358	Popes Nose	reef
wd:Q21899898	wd:Q184358	Stork Reef	reef
wd:Q21897882	wd:Q184358	North Reef	reef
wd:Q21901716	wd:Q184358	Round Rock	reef
wd:Q21897859	wd:Q184358	Yule Detached Reef	reef
wd:Q21897868	wd:Q184358	Little Mary Reef	reef
wd:Q21897879	wd:Q184358	Phipi Reef	reef
wd:Q21898771	wd:Q184358	Weigall Reefs	reef
wd:Q21898937	wd:Q184358	Wheeler Reef	reef
wd:Q21898967	wd:Q184358	White Coral Reef	reef
wd:Q21899249	wd:Q184358	Wizard Reef	reef
wd:Q21901219	wd:Q184358	Tyrrel Reefs	reef
wd:Q21901739	wd:Q184358	Ruby Reef	reef
wd:Q21902755	wd:Q184358	Singleton Patch	reef
wd:Q21903098	wd:Q184358	Southern Small Detached Reef	reef
wd:Q21903100	wd:Q184358	South Evans Reef	reef
wd:Q21903244	wd:Q184358	Spitfire Reefs	reef
wd:Q21903512	wd:Q184358	Onslow Reef	reef
wd:Q21903593	wd:Q184358	Otter Reef	reef
wd:Q21897860	wd:Q184358	Sereu Reef	reef
wd:Q21897881	wd:Q184358	Adrian Reef	reef
wd:Q21899639	wd:Q184358	Startle Reefs	reef
wd:Q22046992	wd:Q184358	Recifes Calções de Fora	reef
wd:Q22024237	wd:Q184358	Barra do Ceará	reef
wd:Q22048170	wd:Q184358	Cordão da Barra de Serinhaém	reef
wd:Q22049614	wd:Q184358	Baixo do Carapebus	reef
wd:Q22353473	wd:Q184358	Nipper Reef	reef
wd:Q22032954	wd:Q184358	Recifes Sofia	reef
wd:Q22353881	wd:Q184358	Cottam Reef	reef
wd:Q22024448	wd:Q184358	Recife da Conceição	reef
wd:Q22356475	wd:Q184358	Nixons Mate	reef
wd:Q22036323	wd:Q184358	Recifes de Pitiaçu	reef
wd:Q22049535	wd:Q184358	Pedras do Bengo	reef
wd:Q22049816	wd:Q184358	Recifes Caitás	reef
wd:Q22049834	wd:Q184358	Baixo Seco	reef
wd:Q22031468	wd:Q184358	Baixo Grande	reef
wd:Q22031472	wd:Q184358	Barreta de Maria Farinha	reef
wd:Q22031481	wd:Q184358	Barra de Catuama	reef
wd:Q22042267	wd:Q184358	Recifes de Guaratibas	reef
wd:Q22352835	wd:Q184358	Ice Chest Reef	reef
wd:Q22044190	wd:Q184358	Recife da Coroa Alta	reef
wd:Q22353795	wd:Q184358	MacLeans Reef	reef
wd:Q22029481	wd:Q184358	Barra do Camocim	reef
wd:Q22024370	wd:Q184358	Barra do Cocó	reef
wd:Q22031477	wd:Q184358	Baixios de Jaguaribe	reef
wd:Q22031491	wd:Q184358	Baixinha	reef
wd:Q22031697	wd:Q184358	Baixo do Xipaiá	reef
wd:Q22031705	wd:Q184358	Recifes das Tainheiras	reef
wd:Q22081300	wd:Q184358	Recife das Tôrres	reef
wd:Q22357539	wd:Q184358	Ikaariarvik Reef	reef
wd:Q22032773	wd:Q184358	Recifes Sebastião Gomes	reef
wd:Q22040377	wd:Q184358	Coroa Leste	reef
wd:Q22358031	wd:Q184358	Turk Reef	reef
wd:Q22049536	wd:Q184358	Pedras do Mero	reef
wd:Q22027916	wd:Q184358	Recife da Caçoueira	reef
wd:Q22049739	wd:Q184358	Coroa do Capão	reef
wd:Q22031482	wd:Q184358	Baixos de Jenipabu	reef
wd:Q22031495	wd:Q184358	Recife de Natal	reef
wd:Q22031703	wd:Q184358	Recifes das Andorinhas	reef
wd:Q22031737	wd:Q184358	Recife do Meireles	reef
wd:Q22351842	wd:Q184358	Corsdu Reef	reef
wd:Q22031527	wd:Q184358	Pedra Nova	reef
wd:Q22031676	wd:Q184358	Barra do Tapanã	reef
wd:Q22032821	wd:Q184358	Recife da Sequaratiba	reef
wd:Q22088594	wd:Q184358	Klein Knip	reef
wd:Q22039782	wd:Q184358	Baixo do Japu	reef
wd:Q22047755	wd:Q184358	Recifes Arajipe	reef
wd:Q22089428	wd:Q184358	Playa Piskado	reef
wd:Q22035746	wd:Q184358	Recifes da Pedra Grande	reef
wd:Q22049387	wd:Q184358	Baixos do Sueste	reef
wd:Q22049385	wd:Q184358	Laje do Paredão	reef
wd:Q22330137	wd:Q184358	Grote Knip	reef
wd:Q22042665	wd:Q184358	Recifes Itacolomis	reef
wd:Q22050096	wd:Q184358	Recife dos Alagados	reef
wd:Q22070981	wd:Q184358	Laje Grande	reef
wd:Q22038061	wd:Q184358	Lajes do Miaí	reef
wd:Q22047794	wd:Q184358	Recifes da Areia	reef
wd:Q22352490	wd:Q184358	East Point Reef	reef
wd:Q22049461	wd:Q184358	Laje da Pescada	reef
wd:Q22049521	wd:Q184358	Pedra da Cadeia	reef
wd:Q22049612	wd:Q184358	Recife Califórnia	reef
wd:Q22357956	wd:Q184358	Goillon Reef	reef
wd:Q22049602	wd:Q184358	Coroa do Ladino	reef
wd:Q22049620	wd:Q184358	Baixo do Una	reef
wd:Q22049833	wd:Q184358	Baixo Pará	reef
wd:Q22050471	wd:Q184358	Recifes Aranguera	reef
wd:Q22354574	wd:Q184358	Pidwell Reef	reef
wd:Q22089420	wd:Q184358	Playa Manzalina	reef
wd:Q22351266	wd:Q184358	18 Mile Reef	reef
wd:Q22358960	wd:Q184358	Ikkarualuk Reef	reef
wd:Q22358982	wd:Q184358	Ikkarukutaaq Reef	reef
